2025-07-12 01:08:53,211 [INFO] START dynamic_face_crop | video=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app/server/media/raw_clip_1752262430577_3.mp4 | output=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app/server/media/cropped_clip_1752262430577_3.mp4
2025-07-12 01:08:53,983 [DEBUG] Frame 255: CROP | face_center_x=328 crop_width=202
2025-07-12 01:08:53,986 [DEBUG] Frame 256: CROP | face_center_x=332 crop_width=202
2025-07-12 01:08:53,989 [DEBUG] Frame 257: CROP | face_center_x=336 crop_width=202
2025-07-12 01:08:53,992 [DEBUG] Frame 258: CROP | face_center_x=339 crop_width=202
2025-07-12 01:08:53,996 [DEBUG] Frame 259: CROP | face_center_x=341 crop_width=202
2025-07-12 01:08:53,998 [DEBUG] Frame 260: CROP | face_center_x=344 crop_width=202
2025-07-12 01:08:54,001 [DEBUG] Frame 261: CROP | face_center_x=346 crop_width=202
2025-07-12 01:08:54,005 [DEBUG] Frame 262: CROP | face_center_x=348 crop_width=202
2025-07-12 01:08:54,008 [DEBUG] Frame 263: CROP | face_center_x=348 crop_width=202
2025-07-12 01:08:54,011 [DEBUG] Frame 264: CROP | face_center_x=349 crop_width=202
2025-07-12 01:08:54,013 [DEBUG] Frame 265: CROP | face_center_x=350 crop_width=202
2025-07-12 01:08:54,016 [DEBUG] Frame 266: CROP | face_center_x=351 crop_width=202
2025-07-12 01:08:54,019 [DEBUG] Frame 267: CROP | face_center_x=351 crop_width=202
2025-07-12 01:08:54,022 [DEBUG] Frame 268: CROP | face_center_x=351 crop_width=202
2025-07-12 01:08:54,025 [DEBUG] Frame 269: CROP | face_center_x=351 crop_width=202
2025-07-12 01:08:54,026 [DEBUG] Frame 270: CROP | face_center_x=351 crop_width=202
2025-07-12 01:08:54,029 [DEBUG] Frame 271: CROP | face_center_x=350 crop_width=202
2025-07-12 01:08:54,032 [DEBUG] Frame 272: CROP | face_center_x=350 crop_width=202
2025-07-12 01:08:54,035 [DEBUG] Frame 273: CROP | face_center_x=350 crop_width=202
2025-07-12 01:08:54,038 [DEBUG] Frame 274: CROP | face_center_x=349 crop_width=202
2025-07-12 01:08:54,040 [DEBUG] Frame 275: CROP | face_center_x=349 crop_width=202
2025-07-12 01:08:54,042 [DEBUG] Frame 276: CROP | face_center_x=349 crop_width=202
2025-07-12 01:08:54,045 [DEBUG] Frame 277: CROP | face_center_x=348 crop_width=202
