2025-07-12 19:32:56,195 [INFO] START dynamic_face_crop | video=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app copy/server/media/raw_clip_1752328726605_3.mp4 | output=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app copy/server/media/cropped_clip_1752328726605_3.mp4
2025-07-12 19:32:56,966 [DEBUG] Frame 236: CROP | face_center_x=284 crop_width=202
2025-07-12 19:32:56,968 [DEBUG] Frame 237: CROP | face_center_x=286 crop_width=202
2025-07-12 19:32:56,972 [DEBUG] Frame 238: CROP | face_center_x=288 crop_width=202
2025-07-12 19:32:56,975 [DEBUG] Frame 239: CROP | face_center_x=288 crop_width=202
2025-07-12 19:32:56,978 [DEBUG] Frame 240: CROP | face_center_x=291 crop_width=202
2025-07-12 19:32:56,982 [DEBUG] Frame 241: CROP | face_center_x=292 crop_width=202
2025-07-12 19:32:56,985 [DEBUG] Frame 242: CROP | face_center_x=294 crop_width=202
2025-07-12 19:32:56,988 [DEBUG] Frame 243: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,992 [DEBUG] Frame 244: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:56,996 [DEBUG] Frame 245: CROP | face_center_x=298 crop_width=202
2025-07-12 19:32:56,999 [DEBUG] Frame 246: CROP | face_center_x=298 crop_width=202
2025-07-12 19:32:57,002 [DEBUG] Frame 247: CROP | face_center_x=299 crop_width=202
2025-07-12 19:32:57,006 [DEBUG] Frame 248: CROP | face_center_x=299 crop_width=202
2025-07-12 19:32:57,008 [DEBUG] Frame 249: CROP | face_center_x=300 crop_width=202
2025-07-12 19:32:57,012 [DEBUG] Frame 250: CROP | face_center_x=300 crop_width=202
2025-07-12 19:32:57,016 [DEBUG] Frame 251: CROP | face_center_x=299 crop_width=202
2025-07-12 19:32:57,019 [DEBUG] Frame 252: CROP | face_center_x=299 crop_width=202
2025-07-12 19:32:57,024 [DEBUG] Frame 253: CROP | face_center_x=300 crop_width=202
2025-07-12 19:32:57,027 [DEBUG] Frame 254: CROP | face_center_x=299 crop_width=202
2025-07-12 19:32:57,030 [DEBUG] Frame 255: CROP | face_center_x=299 crop_width=202
2025-07-12 19:32:57,033 [DEBUG] Frame 256: CROP | face_center_x=298 crop_width=202
2025-07-12 19:32:57,036 [DEBUG] Frame 257: CROP | face_center_x=297 crop_width=202
2025-07-12 19:32:57,039 [DEBUG] Frame 258: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:57,042 [DEBUG] Frame 259: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:57,045 [DEBUG] Frame 260: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:57,049 [DEBUG] Frame 261: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:57,052 [DEBUG] Frame 262: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:57,055 [DEBUG] Frame 263: CROP | face_center_x=294 crop_width=202
2025-07-12 19:32:57,058 [DEBUG] Frame 264: CROP | face_center_x=292 crop_width=202
2025-07-12 19:32:57,062 [DEBUG] Frame 265: CROP | face_center_x=292 crop_width=202
2025-07-12 19:32:57,065 [DEBUG] Frame 266: CROP | face_center_x=290 crop_width=202
2025-07-12 19:32:57,067 [DEBUG] Frame 267: CROP | face_center_x=289 crop_width=202
2025-07-12 19:32:57,070 [DEBUG] Frame 268: CROP | face_center_x=288 crop_width=202
2025-07-12 19:32:57,073 [DEBUG] Frame 269: CROP | face_center_x=288 crop_width=202
2025-07-12 19:32:57,076 [DEBUG] Frame 270: CROP | face_center_x=287 crop_width=202
2025-07-12 19:32:57,079 [DEBUG] Frame 271: CROP | face_center_x=286 crop_width=202
2025-07-12 19:32:57,082 [DEBUG] Frame 272: CROP | face_center_x=285 crop_width=202
2025-07-12 19:32:57,085 [DEBUG] Frame 273: CROP | face_center_x=284 crop_width=202
2025-07-12 19:32:57,088 [DEBUG] Frame 274: CROP | face_center_x=283 crop_width=202
2025-07-12 19:32:57,091 [DEBUG] Frame 275: CROP | face_center_x=283 crop_width=202
2025-07-12 19:32:57,094 [DEBUG] Frame 276: CROP | face_center_x=283 crop_width=202
2025-07-12 19:32:57,097 [DEBUG] Frame 277: CROP | face_center_x=282 crop_width=202
